online_gaming_behavior_dataset_rev1
PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
9335,15,Male,USA,Strategy,8.047579745644200,0,Easy,15,173,5,19,High
9336,30,Male,USA,Sports,6.7179823430628300,0,Medium,17,48,72,48,Medium
9337,19,Male,Europe,Sports,6.207654393071630,1,Easy,14,161,27,40,High
9338,36,Male,USA,Simulation,10.77518439244820,1,Medium,13,73,71,41,Medium
9339,43,Female,Asia,Strategy,19.911098340501200,1,Hard,2,138,62,8,Low
9340,17,Male,Europe,Simulation,7.51951419247216,0,Medium,4,151,15,22,Medium
9341,26,Male,USA,Action,7.052429875435950,1,Hard,9,104,55,45,Medium
9342,40,Female,USA,Simulation,11.169562878902200,0,Medium,2,64,63,1,Low
9343,30,Female,USA,RPG,7.5306538748200200,0,Easy,7,91,37,27,Medium
9344,36,Female,USA,Action,14.647922961151600,0,Easy,18,60,10,35,Medium
9345,43,Female,Asia,Simulation,1.623975015049370,0,Medium,3,177,2,12,Medium
9346,28,Male,USA,RPG,5.473668328105710,0,Medium,14,44,68,6,Medium
9347,42,Female,Europe,Action,18.023746097530200,0,Easy,7,32,98,32,Medium
9348,19,Male,Asia,Strategy,20.789431471525600,0,Easy,4,113,15,5,Medium
9349,44,Female,Europe,Simulation,10.084186467853000,0,Hard,4,92,21,19,Medium
9350,19,Male,USA,Action,5.706652627038610,0,Easy,4,72,25,46,Medium
9351,26,Female,Asia,Simulation,8.479900852976590,0,Medium,15,81,83,42,Medium
9352,30,Female,Europe,Strategy,19.775300227219100,1,Medium,9,41,84,15,Medium
9353,40,Male,Europe,Strategy,14.872138443330100,0,Easy,17,34,46,12,Medium
9354,40,Female,Other,Action,7.682005726578110,0,Hard,19,144,93,19,High
9355,35,Female,Europe,Sports,18.62241804792890,0,Medium,17,124,23,27,High
9356,47,Female,USA,Strategy,10.01709331406530,0,Easy,9,14,87,9,Low
9357,44,Male,Asia,Action,3.430048883574,1,Easy,8,133,47,11,Medium
9358,37,Male,USA,Sports,3.8159276410887100,0,Medium,4,112,23,1,Medium
9359,24,Male,Other,Strategy,23.60555570875320,0,Easy,17,102,49,17,High
9360,19,Male,Other,RPG,4.859998966706330,0,Easy,19,28,53,28,Medium
9361,48,Male,Europe,Sports,21.64075000805080,0,Medium,2,122,26,10,Low
9362,45,Female,USA,RPG,19.01939916230250,0,Medium,10,75,14,40,Medium
9363,24,Male,Europe,Simulation,8.543790282892140,1,Hard,1,126,50,13,Low
9364,33,Female,Europe,Simulation,8.54237760564358,0,Hard,13,101,50,4,Medium
9365,46,Male,USA,RPG,15.378451296808200,0,Medium,1,145,5,4,Low
9366,15,Male,USA,Sports,9.721219999972640,0,Medium,17,163,3,4,High
9367,19,Male,USA,Action,2.8819984030450700,0,Easy,15,173,2,44,High
9368,18,Female,Europe,Sports,22.979725250776900,0,Hard,8,49,28,15,Medium
9369,30,Female,Europe,Sports,9.415340297667780,0,Medium,5,52,69,3,Low
9370,38,Male,Other,RPG,6.386661882836200,1,Medium,2,77,14,28,Low
9371,30,Male,USA,RPG,2.047023299404110,0,Easy,11,174,47,42,High
9372,16,Male,USA,Sports,12.949687753857300,1,Easy,4,24,82,29,Low
9373,42,Female,USA,Strategy,10.155158739070500,0,Easy,13,50,78,49,Medium
9374,46,,Other,Sports,22.521424827775000,0,Easy,7,35,48,8,Low
9375,41,,USA,RPG,0.583743375195561,0,Easy,11,56,89,45,Medium
9376,34,,Other,Sports,22.89771475943450,0,Easy,14,106,84,39,High
9377,38,,Asia,RPG,21.230437453071200,0,Hard,2,66,32,8,Low
9378,26,,USA,Strategy,10.294385246788300,0,Easy,17,123,28,18,High
9379,49,,USA,RPG,10.292501332270500,0,Hard,14,156,71,34,High
9380,47,,USA,RPG,9.475786243817550,0,Medium,7,128,20,39,Medium
9381,47,,USA,RPG,7.405006403702180,0,Easy,8,111,99,22,Medium
9382,26,,Europe,Strategy,17.075552425217100,0,Hard,4,90,66,16,Medium
9383,17,Male,Europe,RPG,17.081753511093000,1,Hard,16,153,4,33,High
9384,15,Male,Asia,RPG,6.109435687012860,1,Easy,6,61,54,37,High
9385,47,Male,USA,RPG,9.880262339951370,1,Medium,11,174,23,32,High
9386,24,Female,USA,Simulation,3.971832607733580,0,Easy,6,53,43,26,Medium
9387,43,,Europe,Strategy,19.99388412818140,1,Medium,12,121,37,15,Low
9388,27,Male,USA,Simulation,6.3422007407584,0,Medium,12,145,14,44,High
9389,26,,Europe,Action,15.786657748304200,1,Hard,9,96,20,26,Medium
9390,45,,USA,Simulation,21.4541056501354,0,Easy,5,32,36,6,Low
9391,16,Male,USA,Strategy,7.825932651180230,0,Easy,2,110,19,38,Low
9392,49,Male,Asia,Action,16.89758544904310,1,Easy,1,91,4,47,Low
9393,37,,Asia,Strategy,15.269772316562800,0,Hard,15,171,97,39,High
9394,31,,USA,Strategy,11.201660511584700,0,Hard,18,51,53,42,Medium
9395,40,Male,Europe,Sports,19.174123988182600,0,Easy,16,128,42,8,High
9396,22,Male,USA,RPG,17.42815964169650,1,Easy,10,51,12,26,Medium
9397,43,,USA,Strategy,17.14746513335140,0,Medium,2,89,69,23,Low
9398,40,Male,Europe,RPG,15.282489979569900,0,Easy,19,18,48,2,Medium
9399,24,,USA,Simulation,5.26660843697899,0,Easy,2,123,60,34,Medium
9400,40,Male,USA,Simulation,22.105903190411300,0,Hard,13,55,31,47,Medium
9401,48,,USA,Sports,8.494302901140960,0,Easy,1,46,29,20,Low
9402,21,Male,Europe,Sports,19.77525339825400,1,Medium,3,107,97,21,Medium
9403,18,Male,USA,RPG,15.56805848043230,0,Hard,9,138,86,5,Medium
9404,25,,Other,RPG,7.5639974312313500,0,Easy,14,94,21,20,Medium
9405,43,Male,USA,Simulation,21.661718232111600,1,Hard,13,106,69,23,High
9406,39,Male,USA,Simulation,2.2723450232145100,0,Easy,12,92,78,22,Medium
9407,35,,Asia,Sports,14.337639061189000,1,Easy,14,45,61,22,Medium
9408,24,Male,Europe,Strategy,15.705880171641400,1,Hard,18,169,23,49,High
9409,23,Male,USA,Strategy,17.286217386786100,0,Medium,19,148,20,36,High
9410,38,Male,Europe,Action,13.996538698002000,0,Easy,1,176,99,16,Low
9411,49,,USA,Sports,4.471620048422490,0,Hard,18,48,51,13,Medium
9412,49,,Asia,RPG,14.635392599827600,0,Easy,15,139,51,26,High
9413,32,,USA,Sports,17.270242907564600,0,Easy,6,168,38,26,Medium
9414,46,Male,Other,Strategy,20.41388276435610,0,Medium,14,165,72,48,High
9415,38,Male,Europe,Strategy,17.85888209280070,1,Easy,8,108,92,1,Medium
9416,37,Male,Asia,Simulation,1.7362166830038100,1,Hard,11,27,40,47,Medium
9417,46,,Asia,Strategy,13.957511664446400,0,Medium,2,52,87,31,Low
9418,26,,USA,Sports,16.489963776828800,0,Medium,14,24,23,34,High
9419,27,,Asia,Simulation,23.327275045126900,0,Easy,17,170,98,20,High
9420,37,,USA,Simulation,3.145521806422410,0,Hard,18,177,25,5,High
9421,39,Male,USA,Simulation,6.809880683570560,0,Medium,4,20,84,27,Low
9422,49,Male,Europe,Action,19.345724988721100,0,Easy,2,73,79,8,Low
9423,44,,Other,RPG,14.281163621156600,0,Medium,4,93,98,35,Medium
9424,31,Male,USA,Action,7.459946172750660,0,Easy,14,167,94,47,High
9425,34,Male,Other,RPG,16.43159787977040,0,Medium,9,162,8,0,High
9426,39,,Europe,RPG,6.85949354291406,0,Medium,18,20,33,22,Medium
9427,36,Male,Asia,Sports,4.384507019586890,0,Hard,13,139,86,9,High
9428,27,Male,Europe,RPG,2.496827497426060,0,Medium,5,157,21,35,Medium
9429,33,Male,USA,Sports,14.17690100846280,0,Easy,0,68,30,14,Low
9430,26,,Asia,Simulation,6.53231999995908,0,Medium,8,24,52,38,Low
9431,33,Male,USA,Sports,15.728589778570800,0,Medium,12,44,51,16,Medium
9432,26,Female,Europe,Strategy,17.483499750536200,1,Medium,6,118,53,8,Medium
9433,23,Male,Asia,Action,19.72963491524390,0,Easy,12,68,38,41,Medium
9434,21,Female,Asia,Sports,11.381307746274200,0,Easy,4,116,72,2,Medium
9435,42,Male,Europe,RPG,4.069734218555130,0,Easy,13,77,38,3,Medium
9436,28,Female,USA,Sports,4.312763549461590,0,Easy,0,103,79,41,Low
9437,45,Male,Europe,Sports,8.46101757670953,0,Easy,13,119,54,36,High
9438,33,Female,Europe,Simulation,16.077229844979400,0,Easy,16,60,5,37,Medium
9439,30,Female,Asia,Action,21.73393845527780,0,Easy,4,103,35,12,Medium
9440,19,Male,USA,Simulation,22.515282318938300,0,Hard,19,92,45,46,High
9441,49,Male,Europe,Action,5.923959632981010,1,Medium,4,58,81,9,Low
9442,26,Male,USA,Action,3.5853076506882700,0,Hard,13,115,61,31,High
9443,39,Female,Europe,RPG,20.573639703216000,0,Medium,11,136,92,0,High
9444,35,Male,USA,Simulation,16.542745853630700,0,Hard,10,74,49,5,Medium
9445,37,Male,USA,Sports,10.01183336498720,0,Medium,0,83,92,20,Low
9446,30,Female,Asia,Strategy,2.7117456642164600,1,Easy,15,37,94,9,Medium
9447,28,Female,Europe,Strategy,9.042405256726050,0,Medium,14,139,43,30,High
9448,45,Male,Europe,RPG,0.24541771251964900,0,Easy,13,41,1,37,Medium
9449,19,Male,Asia,RPG,21.154833373758000,0,Medium,5,106,28,47,Low
9450,49,Male,USA,RPG,18.300573949782400,0,Easy,4,50,43,13,Low
9451,37,Male,USA,RPG,12.635571730820800,0,Hard,9,154,39,8,Medium
9452,43,Male,USA,Simulation,12.951292259950200,0,Easy,12,45,50,35,Medium
9453,25,Female,Europe,Action,3.280334941351590,1,Medium,13,54,96,45,Medium
9454,32,Male,Europe,Sports,21.826607846312200,0,Easy,10,10,28,45,Low
9455,26,Male,Europe,Sports,5.840239040582880,0,Medium,14,62,32,24,Medium
9456,23,Male,Europe,Simulation,2.606350780842370,0,Hard,11,131,35,28,High
9457,24,Female,Europe,Sports,19.47356511490320,0,Easy,17,52,47,5,Medium
9458,31,Male,Asia,Strategy,15.93380067227580,0,Easy,3,175,6,17,Medium
9459,21,Female,Europe,Sports,3.5797673622987000,0,Medium,17,49,20,22,Medium
9460,27,Male,Asia,Action,0.11375262438489700,0,Hard,12,116,90,13,High
9461,23,Male,USA,Sports,18.672183467435200,0,Easy,5,178,38,15,Medium
9462,41,Female,USA,Action,21.118606685879500,0,Medium,11,144,92,45,High
9463,16,Male,Europe,RPG,15.712134891899000,1,Hard,9,107,11,40,Medium
9464,19,Female,USA,Simulation,20.367755224243300,0,Easy,5,156,98,37,High
9465,43,Female,Europe,Strategy,16.015709473348000,0,Easy,17,158,36,27,High
9466,33,Male,Europe,Sports,23.573440217351700,0,Medium,2,149,51,45,Medium
9467,22,Female,USA,Strategy,23.439282710370400,0,Easy,10,89,72,31,Medium
9468,15,Female,USA,Sports,20.40984759783840,0,Hard,8,97,7,21,Medium
9469,36,Female,Europe,RPG,15.63312013373690,0,Easy,16,160,63,44,High
9470,31,Male,Asia,Action,1.8860179080715600,0,Medium,6,131,92,0,Medium
9471,21,Male,Europe,Simulation,19.177343750568500,0,Medium,16,91,20,31,High
9472,39,Male,Europe,Simulation,17.281942570838400,0,Medium,4,21,10,0,Low
9473,18,Female,USA,Strategy,20.292492394197100,0,Hard,12,174,31,43,High
9474,20,Male,Europe,Action,22.91669598281620,0,Easy,12,33,26,45,Medium
9475,45,Male,Europe,Simulation,23.8649459863722,0,Medium,11,96,58,45,Medium
9476,33,Male,USA,Strategy,2.445358818795120,0,Medium,0,160,16,37,Low
9477,41,Female,USA,Action,0.20119186220769500,0,Medium,15,156,98,30,High
9478,24,Male,USA,RPG,17.42845575663010,0,Easy,12,56,43,22,Medium
9479,40,Male,USA,RPG,21.211081319836300,1,Easy,17,130,79,31,High
9480,33,Female,USA,Strategy,13.684077351938500,0,Easy,4,68,88,8,Low
9481,17,Male,Asia,RPG,1.4383261676807400,0,Medium,1,58,47,37,Low
9482,27,Male,Europe,Sports,19.184418422421200,0,Hard,19,88,23,13,High
9483,42,Male,USA,Sports,4.47221124532009,0,Easy,7,57,1,8,Medium
9484,34,Male,Europe,Action,11.576827161506700,0,Easy,5,133,63,21,High
9485,42,Male,Asia,RPG,8.905488357207440,1,Easy,4,45,48,31,Low
9486,22,Male,Asia,Simulation,11.854172939086300,0,Medium,1,35,54,18,Low
9487,15,Male,Europe,Strategy,3.7259907364143400,0,Easy,12,54,51,30,Medium
9488,17,Female,USA,Simulation,16.14896587951920,0,Easy,5,50,1,25,Medium
9489,27,Male,USA,Sports,9.806952389534260,0,Medium,17,78,21,2,Medium
9490,42,Male,USA,RPG,9.215487079900840,0,Medium,0,44,74,46,Low
9491,39,Male,Europe,Simulation,4.2540654357984300,0,Hard,8,122,94,31,Medium
9492,47,Male,USA,Strategy,14.887885303013700,0,Easy,11,172,8,21,High
9493,20,Female,Europe,Action,15.837972063038900,0,Easy,15,98,74,13,High
9494,46,Male,Asia,Action,1.9314714825835900,0,Medium,9,107,80,47,Medium
9495,35,Male,Asia,Strategy,19.760776239028800,0,Hard,7,161,86,0,Medium
9496,30,Female,Asia,Sports,21.285169198790900,0,Easy,4,142,96,21,Medium
9497,35,Female,USA,Strategy,23.741391003985700,0,Medium,3,28,55,31,Low
9498,25,Female,Other,Strategy,8.288423820413200,0,Hard,3,29,36,29,Low
9499,49,Female,Europe,RPG,14.56882246016390,0,Medium,11,62,73,8,Medium
9500,33,Male,Europe,Simulation,2.908224143096360,0,Easy,7,112,62,2,Medium
9501,34,Female,USA,Strategy,10.07748329231850,0,Easy,15,114,68,42,High
9502,32,Female,Other,Strategy,20.608832215925600,0,Easy,15,18,32,4,Low
9503,28,Male,USA,Action,17.314665170810300,0,Medium,14,81,70,0,Medium
9504,29,Female,USA,Simulation,12.359855555686500,0,Easy,12,158,24,39,Medium
9505,45,Male,USA,Action,20.14428380525850,0,Hard,18,116,22,13,High
9506,15,Female,Europe,Sports,19.93279042574810,0,Medium,10,128,91,46,High
9507,17,Male,Europe,Action,21.8057832978956,1,Easy,19,79,36,45,High
9508,30,Male,Other,Sports,4.822347683490530,0,Hard,4,163,67,13,Medium
9509,37,Male,USA,Sports,5.495318155177110,0,Hard,5,95,12,1,Medium
9510,25,Male,USA,Simulation,23.422328938471700,0,Easy,13,23,17,47,Medium
9511,26,Male,Europe,Sports,12.16373347573620,0,Medium,18,20,23,4,Medium
9512,24,Male,USA,Strategy,15.566843139980700,0,Medium,4,115,45,26,Low
9513,46,Female,Europe,Strategy,21.749593758736700,1,Hard,7,96,57,8,Medium
9514,30,Female,USA,Action,13.04516667411220,0,Hard,10,116,51,6,Medium
9515,22,Male,Europe,Action,3.584719640473390,1,Medium,15,73,47,18,Medium
9516,26,Female,Asia,Simulation,9.234412801872860,0,Hard,7,126,3,43,Medium
9517,38,Male,USA,Sports,12.409929372305300,0,Medium,15,67,52,42,Medium
9518,42,Female,USA,Strategy,11.405518774788100,0,Easy,13,117,44,31,Medium
9519,22,Male,USA,Action,23.864329190359200,0,Easy,0,34,39,3,Low
9520,42,Female,Europe,RPG,5.558359804768920,0,Easy,9,75,56,46,Medium
9521,40,Female,Europe,Simulation,18.295548793209800,0,Medium,1,123,87,23,Low
9522,22,Male,Asia,Sports,0.7555389814829520,0,Medium,9,25,35,27,Low
9523,42,Male,Other,Simulation,8.76961818839586,0,Hard,13,103,48,47,High
9524,42,Female,Other,Sports,2.337205928498150,0,Medium,15,29,26,5,Medium
9525,41,Female,USA,Sports,13.622081961184100,0,Easy,4,150,36,42,Medium
9526,31,Male,Europe,Simulation,6.843350915161490,0,Medium,11,100,91,6,Medium
9527,23,Male,Asia,Action,14.961228339715300,0,Medium,19,159,8,39,High
9528,47,Female,Europe,Action,14.110237188843700,0,Hard,16,83,67,15,Medium
9529,34,Female,Asia,Sports,12.359358357154000,0,Medium,9,85,86,40,Medium
9530,27,Male,Europe,Strategy,20.281885400525200,1,Easy,6,87,25,14,Medium
9531,42,Female,Europe,Sports,10.565529683279900,0,Medium,11,121,27,11,Medium
9532,43,Male,USA,RPG,18.08202110968530,1,Hard,2,177,80,20,Medium
9533,27,Female,USA,Action,10.250735723064400,1,Medium,0,18,9,1,High
9534,49,Female,Europe,Simulation,22.980465512973300,1,Medium,2,138,11,13,Low
9535,20,Male,Europe,Sports,3.839630266418260,0,Medium,16,35,42,47,Medium
9536,32,Male,Europe,Action,17.62913493562260,0,Easy,8,147,7,11,Medium
9537,19,Female,USA,Action,1.5529042016570400,1,Medium,0,75,77,35,Low
9538,39,Male,Asia,Sports,3.825193114576820,0,Hard,18,161,83,36,High
9539,16,Female,Other,Sports,12.710080762198100,0,Medium,14,77,95,29,Low
9540,24,Female,Europe,Action,10.878889159256800,0,Easy,17,86,92,45,Medium
9541,44,Male,USA,RPG,23.039259029204500,0,Hard,18,96,36,34,Medium
9542,19,Female,USA,Simulation,0.02479886813905900,0,Medium,10,178,23,7,High
9543,47,Male,Europe,Sports,14.32990368125080,0,Easy,7,166,28,4,Low
9544,15,Female,Other,Sports,7.627212990131660,0,Hard,16,71,3,2,Medium
9545,32,Female,Europe,Strategy,11.643100313840200,0,Hard,19,121,32,26,High
9546,46,Female,Asia,Sports,13.331553039596200,0,Easy,10,160,75,40,High
9547,25,Male,Europe,RPG,12.968775610005200,0,Easy,17,81,37,24,Medium
9548,35,Male,Europe,RPG,23.028692169507400,0,Hard,14,45,88,42,Medium
9549,40,Male,Europe,Sports,23.683546026585200,0,Easy,9,36,78,35,Medium
9550,39,Male,Europe,Simulation,12.11606921354360,0,Hard,3,179,53,13,Medium
9551,36,Male,Asia,Simulation,9.652294415671390,0,Easy,11,119,38,25,Medium
9552,41,Female,USA,Sports,17.34343827340370,0,Easy,17,88,12,26,High
9553,27,Male,Other,Sports,12.44832814708870,0,Easy,19,171,29,38,High
9554,47,Male,Asia,RPG,17.658160235568800,0,Medium,12,73,25,9,Medium
9555,48,Male,Asia,Strategy,9.198184521466840,0,Hard,17,106,63,7,High
9556,49,Male,Asia,Sports,11.17771554025590,0,Medium,17,21,3,10,Medium
9557,15,Female,Europe,Simulation,1.9504629124973100,1,Hard,17,109,83,6,High
9558,35,Male,Asia,Sports,15.762890841561200,0,Hard,7,161,85,44,Low
9559,20,Male,Other,Action,19.68275875784980,0,Easy,1,18,40,46,Low
9560,42,Male,Asia,RPG,4.266655377126440,0,Easy,10,165,15,32,High
9561,31,Male,USA,RPG,22.83365153739090,0,Easy,1,104,14,42,Low
9562,19,Male,Asia,Strategy,23.574837155494100,0,Medium,7,97,11,17,Medium
9563,45,Female,Europe,Simulation,13.82705640576280,1,Medium,12,55,3,23,Medium
9564,19,Female,Europe,Sports,1.8861906528781600,0,Easy,15,40,1,40,Medium
9565,17,Male,Other,Strategy,19.09104760879970,0,Medium,7,153,50,16,Medium
9566,37,Male,USA,Simulation,11.206100346175800,0,Hard,1,85,70,1,Low
9567,24,Female,USA,RPG,20.76773534577630,0,Hard,19,103,72,40,High
9568,24,Male,USA,Action,19.438355461597100,1,Medium,5,136,85,1,Medium
9569,33,Male,USA,Sports,14.05731329449500,1,Medium,12,76,66,47,Medium
9570,31,Male,USA,Simulation,0.8379319678534210,0,Easy,3,39,75,17,Low
9571,35,Female,Europe,Simulation,14.212169403994000,1,Easy,12,178,41,20,High
9572,28,Female,Other,Sports,18.290740730178100,0,Easy,3,156,2,0,Medium
9573,23,Male,Asia,RPG,15.717054546913600,0,Easy,12,64,74,24,Medium
9574,15,Male,USA,Strategy,15.706041012254000,0,Easy,16,69,5,43,Medium
9575,27,Female,Europe,Sports,18.395889337811600,0,Medium,7,164,97,23,Medium
9576,18,Female,Asia,Simulation,12.702997119006700,0,Easy,4,61,53,41,Medium
9577,15,Female,Europe,RPG,18.364755247527900,0,Hard,6,150,77,7,Medium
9578,46,Female,Other,Sports,5.326358296466030,1,Medium,1,165,69,48,Medium
9579,48,Female,Other,Strategy,9.767022370122610,1,Hard,3,138,22,4,High
9580,42,Male,USA,RPG,15.813097884731300,0,Medium,2,121,69,22,Low
9581,45,Male,Asia,Action,3.9389773703937200,0,Hard,7,155,99,47,Medium
9582,22,Male,Europe,Action,18.394317228743100,1,Medium,4,73,93,5,Low
9583,40,Male,Europe,Strategy,14.058558740342600,0,Easy,0,34,24,19,Low
9584,48,Female,Asia,Sports,17.548989356494900,1,Easy,18,16,22,42,Low
9585,17,Female,Asia,RPG,20.660751189059200,0,Medium,15,50,98,6,Medium
9586,26,Female,Europe,Simulation,23.226696478225100,0,Medium,16,24,83,18,Medium
9587,15,Female,Asia,Strategy,6.946887764131880,1,Easy,8,139,3,3,Medium
9588,19,Male,Other,Simulation,19.061048183673300,0,Easy,10,168,59,27,High
9589,44,Female,Asia,Action,8.648803590075610,0,Easy,5,94,94,6,Medium
9590,44,Male,USA,Sports,11.64847991961300,0,Hard,4,70,54,26,Medium
9591,31,Female,Asia,Strategy,14.678441853679800,0,Medium,14,63,92,17,Medium
9592,37,Male,Asia,Simulation,5.6904644018889300,0,Medium,6,32,22,49,Low
9593,29,Male,Other,Action,5.097151510258830,1,Medium,12,12,14,19,Low
9594,35,Male,Asia,Strategy,14.206652137963900,1,Easy,10,61,71,33,Medium
9595,28,Male,Asia,Simulation,16.794897132170600,0,Easy,6,75,92,48,Medium
9596,16,Male,USA,Sports,22.927565108261600,1,Hard,10,83,18,6,Medium
9597,25,Male,Other,Strategy,13.627613634005500,0,Easy,17,91,52,39,High
9598,48,Male,USA,Action,14.198890071378100,0,Easy,9,162,75,7,High
9599,48,Female,Asia,Strategy,9.944601166140660,0,Medium,16,114,66,42,High
9600,32,Female,Other,Strategy,18.81687091579970,0,Hard,16,68,32,19,Medium
9601,44,Female,USA,Sports,17.655062958873300,1,Easy,12,41,23,30,Medium
9602,29,Female,Other,Strategy,4.5686733971258100,0,Medium,11,25,84,18,Medium
9603,41,Male,Asia,Action,9.226494028574440,0,Easy,16,31,86,47,Medium
9604,48,Female,Other,Strategy,3.247021641310000,0,Easy,10,140,46,12,Medium
9605,47,Male,USA,RPG,2.6201559143974000,1,Easy,6,174,16,44,Low
9606,38,Male,Asia,Simulation,22.359144210492900,0,Hard,8,164,15,6,Medium
9607,29,Female,Europe,Simulation,15.950668863259300,0,Hard,4,113,60,24,Medium
9608,44,Male,USA,RPG,21.49074235791450,0,Medium,6,81,27,6,Low
9609,31,Male,Asia,Strategy,13.765050419260300,0,Easy,0,159,66,25,Low
9610,19,Female,Europe,Sports,6.173292727431180,0,Medium,6,54,14,46,Medium
9611,43,Female,Asia,RPG,6.254232796829710,0,Easy,1,85,77,28,Low
9612,18,Female,Asia,RPG,5.844972536220250,0,Medium,5,67,1,41,High
9613,24,Male,USA,Simulation,7.576171599419190,0,Easy,17,84,16,31,High
9614,31,Female,USA,Simulation,4.919336042516350,1,Easy,8,114,93,15,Medium
9615,24,Female,USA,Simulation,3.372219107989630,0,Easy,17,176,68,14,High
9616,31,Female,USA,Strategy,21.58161856368450,0,Easy,8,111,9,1,Medium
9617,34,Female,Europe,Simulation,13.779259523049400,0,Easy,5,171,75,12,Medium
9618,38,Male,Asia,RPG,5.269585001784360,0,Easy,19,158,72,37,High
9619,19,Male,Europe,Action,13.738267429493800,1,Easy,9,97,91,42,Medium
9620,48,Female,Asia,Sports,5.927317253492670,0,Hard,6,154,27,38,Medium
9621,20,Female,USA,Strategy,16.39426082144060,1,Medium,15,95,73,41,High
9622,16,Male,Europe,Strategy,21.255131406958800,0,Hard,0,132,33,12,Low
9623,27,Female,Europe,Simulation,3.933242681331240,0,Medium,15,77,29,19,Medium
9624,25,Male,Asia,Strategy,13.230643833696800,1,Medium,3,135,78,42,High
9625,37,Male,Europe,Action,8.865600767186230,0,Medium,19,119,40,44,Medium
9626,30,Male,USA,RPG,19.806705136018400,1,Easy,19,65,83,43,High
9627,45,Male,USA,RPG,1.1575364381521300,0,Easy,10,75,75,32,Medium
9628,25,Male,USA,Strategy,16.692476517296500,0,Hard,13,34,56,12,Medium
9629,30,Female,Other,Simulation,15.47951170858790,0,Medium,17,176,74,41,High
9630,22,Male,USA,Strategy,18.723734542391300,0,Easy,5,84,48,48,Medium
9631,18,Male,Asia,Strategy,13.237934773946500,0,Medium,7,63,40,5,Medium
